770033082,724997756604010496
715744545720262657,1165347229382664192
471287735,1165347229382664192
627673190,1165347229382664192
26809005,1165347229382664192
96951800,1165347229382664192
2600210567,1165347229382664192
216299334,1136286404844167170
471287735,1136286404844167170
2281128559,293551531
382431601,293551531
18905975,293551531
110542631,293551531
2584588824,293551531
344611368,293551531
130154420,293551531
627673190,293551531
471287735,293551531
96951800,293551531
96951800,1176194864360431621
627673190,1176194864360431621
15911679,1060258937856016384
12652472,1060258937856016384
129102310,191158795
53817066,191158795
627673190,191158795
382431601,304012290
854784383982723072,304012290
627673190,304012290
96951800,304012290
18091004,304012290
77543513,234966034
627673190,234966034
1249836458,234966034
15590302,234966034
752488263747833856,234966034
26809005,234966034
4488217998,234966034
4172587277,234966034
2550023839,234966034
471287735,234966034
12652472,234966034
96951800,234966034
15911679,234966034
216299334,234966034
1561123663,234966034
2775071649,234966034
627673190,2584588824
96951800,2584588824
18091004,1116406282485940225
96951800,1116406282485940225
130154420,1116406282485940225
382431601,1116406282485940225
344611368,1116406282485940225
26809005,1116406282485940225
627673190,1116406282485940225
1561123663,1116406282485940225
471287735,1116406282485940225
897806549464346624,1116406282485940225
627673190,739603876727402496
96951800,739603876727402496
2281128559,2603398698
53817066,2603398698
96951800,2603398698
627673190,2603398698
1561123663,4886321195
1561123663,1187527736
627673190,1187527736
2754746065,455640121
2584588824,263719483
216299334,263719483
26809005,263719483
471287735,263719483
627673190,263719483
304012290,263719483
53817066,1655203388
1140854102,1655203388
627673190,471287735
96951800,471287735
1561123663,471287735
1249836458,471287735
216299334,471287735
854784383982723072,233382988
53817066,894128676601778176
1628963983,894128676601778176
26809005,894128676601778176
4765291412,894128676601778176
627673190,894128676601778176
471287735,894128676601778176
1561123663,2435577673
854784383982723072,2435577673
4488217998,2435577673
216299334,335742465
627673190,1561521751
234966034,77543513
2754746065,77543513
1561123663,77543513
2550023839,77543513
18905975,77543513
1249836458,172717663
2600210567,172717663
26809005,172717663
1561123663,172717663
2584588824,172717663
627673190,172717663
96951800,172717663
26809005,1708634720
1561123663,1708634720
18091004,1708634720
2600210567,752488263747833856
1249836458,752488263747833856
12652472,752488263747833856
18905975,752488263747833856
4488217998,752488263747833856
15590302,752488263747833856
26809005,752488263747833856
96951800,752488263747833856
18091004,752488263747833856
471287735,752488263747833856
15911679,752488263747833856
627673190,752488263747833856
1561123663,752488263747833856
2550023839,752488263747833856
715744545720262657,1255222885
897806549464346624,1255222885
4488217998,1255222885
1116406282485940225,1255222885
1561123663,1255222885
2584588824,627673190
96951800,627673190
471287735,378473065
18091004,1489879146
627673190,1489879146
471287735,1489879146
1249836458,1489879146
53817066,1489879146
26809005,1489879146
216299334,1489879146
344611368,2281128559
1104795769809313792,2281128559
1628963983,2281128559
897806549464346624,2281128559
2462606213,2281128559
26809005,2281128559
1156017855365865472,2281128559
991035298514657280,2281128559
293551531,2281128559
1116406282485940225,2281128559
1561123663,2281128559
1068699057525116930,2281128559
1603887084,2281128559
2825036433,2281128559
715744545720262657,2281128559
130154420,2281128559
627673190,2281128559
2584588824,2281128559
471287735,2281128559
96951800,2281128559
53817066,1156017855365865472
983817485345574912,1156017855365865472
67465811,1156017855365865472
471287735,1156017855365865472
130154420,1156017855365865472
1603887084,1156017855365865472
897806549464346624,1156017855365865472
2600210567,1156017855365865472
1116406282485940225,1156017855365865472
18091004,1156017855365865472
26809005,1156017855365865472
1561123663,1156017855365865472
382431601,1156017855365865472
2281128559,1156017855365865472
2584588824,1156017855365865472
1068699057525116930,1156017855365865472
96951800,1156017855365865472
627673190,1156017855365865472
2435577673,1003470399437508608
775310901989761024,794289995142074368
752488263747833856,794289995142074368
2550023839,2600210567
2584588824,2600210567
627673190,2600210567
471287735,2600210567
29644515,591315084
2550023839,591315084
1561123663,591315084
2775071649,591315084
14390187,591315084
96951800,591315084
110542631,591315084
304012290,591315084
627673190,591315084
18905975,591315084
53817066,471918222
4765291412,471918222
968238113704247296,471918222
1140854102,471918222
826853688052432896,471918222
1628963983,471918222
179394815,471918222
471287735,1628963983
2281128559,1628963983
26809005,1628963983
4765291412,1628963983
897806549464346624,1628963983
826853688052432896,1628963983
96951800,1628963983
894128676601778176,1628963983
968238113704247296,1628963983
857249276,1628963983
179394815,1628963983
471918222,1628963983
53817066,2825036433
2281128559,2825036433
179394815,2825036433
26809005,2825036433
1561123663,2825036433
627673190,2825036433
18905975,627595924
4488217998,627595924
627673190,627595924
14390187,627595924
854784383982723072,921652590
1208702648,2600032412
627673190,2550023839
344611368,937396859315933185
627673190,937396859315933185
96951800,937396859315933185
471287735,937396859315933185
179394815,2847993713
53817066,2847993713
1561123663,2847993713
2584588824,2847993713
26809005,2847993713
627673190,2847993713
96951800,2847993713
854784383982723072,26809005
96951800,26809005
1561123663,26809005
627673190,26809005
794289995142074368,775310901989761024
96951800,775310901989761024
2600032412,1208702648
1081687129015635969,1208702648
627673190,1208702648
216299334,1208702648
471287735,1208702648
96951800,1208702648
96951800,1068699057525116930
983817485345574912,1068699057525116930
179394815,1068699057525116930
4488217998,118252744
2584588824,118252744
96951800,118252744
29644515,118252744
14390187,118252744
1255222885,715744545720262657
1165347229382664192,715744545720262657
471287735,715744545720262657
897806549464346624,715744545720262657
2281128559,715744545720262657
2584588824,715744545720262657
627673190,715744545720262657
96951800,715744545720262657
18905975,2754746065
179394815,984353729469145088
1561123663,984353729469145088
2584588824,1127214235627458561
26809005,485552975
471287735,485552975
1561123663,485552975
344611368,485552975
2584588824,485552975
627673190,485552975
96951800,485552975
216299334,29644515
96951800,29644515
110542631,29644515
1561123663,29644515
18091004,29644515
14390187,29644515
471287735,29644515
627673190,29644515
304012290,29644515
18905975,29644515
15590302,239221988
471287735,1081687129015635969
857249276,1081687129015635969
1561123663,1081687129015635969
67465811,1081687129015635969
53817066,1081687129015635969
96951800,1081687129015635969
1208702648,1081687129015635969
627673190,1081687129015635969
129102310,53817066
1140854102,53817066
67465811,53817066
179394815,53817066
3043348835,755498207996735488
96951800,755498207996735488
1603887084,770423706850123776
382431601,770423706850123776
15590302,770423706850123776
2584588824,770423706850123776
897806549464346624,770423706850123776
18091004,770423706850123776
1561123663,770423706850123776
627673190,770423706850123776
96951800,770423706850123776
216299334,308144382
471287735,308144382
18905975,15911679
1561123663,15911679
2550023839,15911679
2584588824,15911679
96951800,15911679
627673190,15911679
2775071649,740859138
1561123663,740859138
627673190,740859138
96951800,740859138
26809005,740859138
1561123663,991035298514657280
627673190,991035298514657280
2754746065,991035298514657280
18905975,991035298514657280
897806549464346624,991035298514657280
1603887084,991035298514657280
110542631,991035298514657280
96951800,991035298514657280
2600210567,991035298514657280
4488217998,991035298514657280
2584588824,991035298514657280
96951800,2610738444
96951800,1088356693208113152
968238113704247296,569880853
627673190,569880853
216299334,770791958591770624
96951800,770791958591770624
471287735,770791958591770624
627673190,770791958591770624
15590302,928474039844085761
2775071649,928474039844085761
14390187,928474039844085761
627673190,928474039844085761
53817066,909070670943924224
18905975,110542631
4488217998,110542631
2584588824,110542631
627673190,110542631
854784383982723072,1127706929634185216
239221988,1127706929634185216
15590302,1127706929634185216
627673190,729735924238696448
15590302,729735924238696448
15911679,771853042564100096
12652472,771853042564100096
4488217998,1205987137
239221988,1205987137
15590302,1205987137
1249836458,216299334
471287735,216299334
752488263747833856,2667667784
15911679,910642166770348032
1082249840518668288,1105148668313784320
2754746065,1105148668313784320
18905975,1105148668313784320
15590302,1561123663
2550023839,1561123663
15911679,1561123663
26809005,1561123663
471287735,1561123663
627673190,1561123663
18091004,1561123663
96951800,1561123663
471918222,1140854102
18091004,1140854102
179394815,1140854102
26809005,1140854102
826853688052432896,1140854102
471287735,1140854102
96951800,1140854102
1561123663,1140854102
627673190,1140854102
129102310,1140854102
216299334,1140854102
53817066,1140854102
2550023839,768090840887652352
1561123663,768090840887652352
627673190,768090840887652352
304012290,737778807071899648
627673190,737778807071899648
29644515,737778807071899648
755498207996735488,3043348835
738359882739515392,3043348835
983817485345574912,3043348835
801600825969823744,3043348835
805931742167179264,3043348835
3421398941,3043348835
471287735,782172524
3043348835,801600825969823744
3043348835,805931742167179264
897806549464346624,382431601
854784383982723072,382431601
1561123663,382431601
15590302,382431601
2584588824,382431601
130154420,382431601
216299334,382431601
471287735,382431601
1249836458,382431601
96951800,382431601
110542631,18905975
1116406282485940225,4805960056
96951800,4805960056
130154420,897806549464346624
18905975,897806549464346624
344611368,897806549464346624
382431601,897806549464346624
96951800,897806549464346624
471918222,982403739679117314
826853688052432896,982403739679117314
96951800,982403739679117314
129102310,982403739679117314
53817066,982403739679117314
897806549464346624,2462606213
1116406282485940225,2462606213
96951800,2462606213
110542631,2462606213
2584588824,2462606213
1116406282485940225,1101775738661990400
26809005,1101775738661990400
1561123663,1101775738661990400
1603887084,1101775738661990400
897806549464346624,1101775738661990400
471287735,1101775738661990400
96951800,1101775738661990400
15911679,1648876524
26809005,4488217998
110542631,4488217998
2584588824,4488217998
96951800,4488217998
276595095,4488217998
2550023839,4488217998
15590302,4488217998
18905975,4488217998
627673190,4488217998
627673190,1730442127
130154420,1104795769809313792
1603887084,1104795769809313792
897806549464346624,1104795769809313792
2584588824,1104795769809313792
96951800,1104795769809313792
1561123663,4765291412
894128676601778176,4765291412
53817066,4765291412
96951800,4765291412
968238113704247296,4765291412
471918222,4765291412
1628963983,4765291412
179394815,4765291412
18905975,908240823883624448
29644515,276595095
4488217998,276595095
1628963983,826853688052432896
982403739679117314,826853688052432896
471918222,826853688052432896
968238113704247296,826853688052432896
1140854102,826853688052432896
983817485345574912,3421398941
3043348835,3421398941
15911679,3421398941
96951800,3421398941
4805960056,426046366
2584588824,426046366
569880853,968238113704247296
18091004,968238113704247296
1628963983,968238113704247296
4765291412,968238113704247296
471918222,968238113704247296
1561123663,968238113704247296
179394815,968238113704247296
826853688052432896,968238113704247296
129102310,968238113704247296
26809005,968238113704247296
53817066,968238113704247296
627673190,968238113704247296
2584588824,596635553
26809005,596635553
344611368,596635553
96951800,596635553
96951800,2214567842
983817485345574912,1012444347273490433
15911679,1012444347273490433
12652472,1012444347273490433
1730442127,1012444347273490433
1603887084,2650120106
897806549464346624,2650120106
471287735,2650120106
26809005,2650120106
18091004,2650120106
627673190,2650120106
96951800,2650120106
18905975,387273645
2584588824,387273645
471287735,387273645
4488217998,387273645
96951800,387273645
627673190,387273645
4488217998,1078962435447508992
627673190,1078962435447508992
991035298514657280,1078962435447508992
18905975,1078962435447508992
1116406282485940225,799458632
897806549464346624,799458632
1603887084,799458632
471287735,799458632
130154420,799458632
1561123663,799458632
18091004,799458632
2584588824,799458632
96951800,799458632
2584588824,130154420
96951800,130154420
239221988,15590302
1561123663,1529423287
96951800,1529423287
627673190,1529423287
234966034,12652472
1561123663,12652472
96951800,12652472
627673190,12652472
2550023839,12652472
724997756604010496,770033082
627673190,770033082
1561123663,738359882739515392
15911679,738359882739515392
983817485345574912,738359882739515392
3043348835,738359882739515392
2584588824,738359882739515392
627673190,738359882739515392
1730442127,738359882739515392
18905975,2775071649
752488263747833856,2775071649
1561123663,2775071649
26809005,2775071649
2550023839,2775071649
627673190,2775071649
26809005,935486445158006784
627673190,935486445158006784
96951800,935486445158006784
471287735,1065643670626549760
96951800,1065643670626549760
1068699057525116930,1065643670626549760
627673190,1065643670626549760
234966034,314940880
96951800,730422168102830080
968238113704247296,129102310
1140854102,129102310
53817066,129102310
1081687129015635969,857249276
1628963983,857249276
1561123663,857249276
26809005,857249276
15911679,700389103154688000
752488263747833856,700389103154688000
471287735,1603887084
344611368,1603887084
96951800,1603887084
2584588824,1603887084
1068699057525116930,983817485345574912
18091004,983817485345574912
2600210567,983817485345574912
752488263747833856,983817485345574912
12652472,983817485345574912
854784383982723072,983817485345574912
471287735,983817485345574912
26809005,983817485345574912
15911679,983817485345574912
15590302,983817485345574912
897806549464346624,983817485345574912
1561123663,983817485345574912
627673190,983817485345574912
130154420,983817485345574912
4488217998,983817485345574912
1603887084,983817485345574912
344611368,983817485345574912
96951800,983817485345574912
1060258937856016384,950826991
1068699057525116930,950826991
18091004,950826991
1529423287,950826991
26809005,950826991
1603887084,950826991
18905975,950826991
983817485345574912,950826991
15590302,950826991
3043348835,950826991
897806549464346624,950826991
4172587277,950826991
130154420,950826991
344611368,950826991
4805960056,950826991
471287735,950826991
1561123663,950826991
2584588824,950826991
12652472,950826991
627673190,950826991
96951800,950826991
471287735,67465811
627673190,67465811
216299334,67465811
53817066,67465811
96951800,67465811
471287735,96951800
2584588824,96951800
627673190,96951800
1655203388,179394815
1068699057525116930,179394815
2825036433,179394815
2847993713,179394815
1628963983,179394815
4765291412,179394815
984353729469145088,179394815
968238113704247296,179394815
471918222,179394815
1140854102,179394815
53817066,179394815
96951800,18091004
627673190,18091004
2550023839,18091004
216299334,1249836458
627673190,1249836458
382431601,1249836458
18091004,1249836458
96951800,1249836458
471287735,1249836458
29644515,78974974
96951800,78974974
4488217998,1021796059339784192
